optimal_policy(8,5)=5, optimal_reward(8,5)=16.493553
optimal_policy(8,6)=5, optimal_reward(8,6)=22.105047
optimal_policy(8,7)=5, optimal_reward(8,7)=21.468453
optimal_policy(8,8)=5, optimal_reward(8,8)=23.892147
optimal_policy(8,9)=4, optimal_reward(8,9)=1.667250
optimal_policy(8,10)=7, optimal_reward(8,10)=8.082428
optimal_policy(8,11)=6, optimal_reward(8,11)=8.611250
optimal_policy(8,12)=7, optimal_reward(8,12)=12.249368
optimal_policy(8,13)=5, optimal_reward(8,13)=17.648613
optimal_policy(8,14)=5, optimal_reward(8,14)=22.564587
optimal_policy(8,15)=5, optimal_reward(8,15)=21.623703
optimal_policy(8,16)=5, optimal_reward(8,16)=23.892147
optimal_policy(8,17)=3, optimal_reward(8,17)=0.987833
optimal_policy(8,18)=7, optimal_reward(8,18)=7.725970
optimal_policy(8,19)=6, optimal_reward(8,19)=8.474900
optimal_policy(8,20)=7, optimal_reward(8,20)=12.225318
optimal_policy(8,21)=5, optimal_reward(8,21)=17.311755
optimal_policy(8,22)=5, optimal_reward(8,22)=22.498209
optimal_policy(8,23)=5, optimal_reward(8,23)=21.601278
optimal_policy(8,24)=5, optimal_reward(8,24)=23.892147
optimal_policy(8,25)=4, optimal_reward(8,25)=2.284020
optimal_policy(8,26)=7, optimal_reward(8,26)=8.338838
optimal_policy(8,27)=6, optimal_reward(8,27)=8.697875
optimal_policy(8,28)=7, optimal_reward(8,28)=12.249368
optimal_policy(8,29)=5, optimal_reward(8,29)=17.887698
optimal_policy(8,30)=5, optimal_reward(8,30)=22.564587
optimal_policy(8,31)=5, optimal_reward(8,31)=21.623703
optimal_policy(8,32)=5, optimal_reward(8,32)=23.892147
optimal_policy(8,33)=2, optimal_reward(8,33)=5.936112
optimal_policy(8,34)=7, optimal_reward(8,34)=12.002504
optimal_policy(8,35)=2, optimal_reward(8,35)=11.314212
optimal_policy(8,36)=7, optimal_reward(8,36)=14.022704
optimal_policy(8,37)=5, optimal_reward(8,37)=21.434229
optimal_policy(8,38)=5, optimal_reward(8,38)=24.494655
optimal_policy(8,39)=5, optimal_reward(8,39)=23.317929
optimal_policy(8,40)=5, optimal_reward(8,40)=24.494655
optimal_policy(8,41)=2, optimal_reward(8,41)=7.178652
optimal_policy(8,42)=7, optimal_reward(8,42)=12.521984
optimal_policy(8,43)=2, optimal_reward(8,43)=11.489712
optimal_policy(8,44)=7, optimal_reward(8,44)=14.022704
optimal_policy(8,45)=5, optimal_reward(8,45)=21.918609
optimal_policy(8,46)=5, optimal_reward(8,46)=24.494655
optimal_policy(8,47)=5, optimal_reward(8,47)=23.317929
optimal_policy(8,48)=5, optimal_reward(8,48)=24.494655
optimal_policy(8,49)=2, optimal_reward(8,49)=6.806982
optimal_policy(8,50)=7, optimal_reward(8,50)=12.446948
optimal_policy(8,51)=2, optimal_reward(8,51)=11.464362
optimal_policy(8,52)=7, optimal_reward(8,52)=14.022704
optimal_policy(8,53)=5, optimal_reward(8,53)=21.848643
optimal_policy(8,54)=5, optimal_reward(8,54)=24.494655
optimal_policy(8,55)=5, optimal_reward(8,55)=23.317929
optimal_policy(8,56)=5, optimal_reward(8,56)=24.494655
optimal_policy(8,57)=2, optimal_reward(8,57)=7.448922
optimal_policy(8,58)=7, optimal_reward(8,58)=12.521984
optimal_policy(8,59)=2, optimal_reward(8,59)=11.489712
optimal_policy(8,60)=7, optimal_reward(8,60)=14.022704
optimal_policy(8,61)=5, optimal_reward(8,61)=21.918609
optimal_policy(8,62)=5, optimal_reward(8,62)=24.494655
optimal_policy(8,63)=5, optimal_reward(8,63)=23.317929
optimal_policy(8,64)=5, optimal_reward(8,64)=24.494655
optimal_policy(8,65)=1, optimal_reward(8,65)=0.975611
optimal_policy(8,66)=7, optimal_reward(8,66)=7.691338
optimal_policy(8,67)=6, optimal_reward(8,67)=8.455850
optimal_policy(8,68)=7, optimal_reward(8,68)=12.214218
optimal_policy(8,69)=5, optimal_reward(8,69)=17.277393
optimal_policy(8,70)=5, optimal_reward(8,70)=22.467573
optimal_policy(8,71)=5, optimal_reward(8,71)=21.590928
optimal_policy(8,72)=5, optimal_reward(8,72)=23.892147
optimal_policy(8,73)=4, optimal_reward(8,73)=2.255130
optimal_policy(8,74)=7, optimal_reward(8,74)=8.318858
optimal_policy(8,75)=6, optimal_reward(8,75)=8.691125
optimal_policy(8,76)=7, optimal_reward(8,76)=12.249368
optimal_policy(8,77)=5, optimal_reward(8,77)=17.869068
optimal_policy(8,78)=5, optimal_reward(8,78)=22.564587
optimal_policy(8,79)=5, optimal_reward(8,79)=21.623703
optimal_policy(8,80)=5, optimal_reward(8,80)=23.892147
optimal_policy(8,81)=3, optimal_reward(8,81)=1.818817
optimal_policy(8,82)=7, optimal_reward(8,82)=8.130528
optimal_policy(8,83)=6, optimal_reward(8,83)=8.611575
optimal_policy(8,84)=7, optimal_reward(8,84)=12.225318
optimal_policy(8,85)=5, optimal_reward(8,85)=17.688978
optimal_policy(8,86)=5, optimal_reward(8,86)=22.498209
optimal_policy(8,87)=5, optimal_reward(8,87)=21.601278
optimal_policy(8,88)=5, optimal_reward(8,88)=23.892147
optimal_policy(8,89)=4, optimal_reward(8,89)=2.530035
optimal_policy(8,90)=7, optimal_reward(8,90)=8.338838
optimal_policy(8,91)=6, optimal_reward(8,91)=8.697875
optimal_policy(8,92)=7, optimal_reward(8,92)=12.249368
optimal_policy(8,93)=5, optimal_reward(8,93)=17.887698
optimal_policy(8,94)=5, optimal_reward(8,94)=22.564587
optimal_policy(8,95)=5, optimal_reward(8,95)=21.623703
optimal_policy(8,96)=5, optimal_reward(8,96)=23.892147
optimal_policy(8,97)=2, optimal_reward(8,97)=6.772350
optimal_policy(8,98)=7, optimal_reward(8,98)=12.412316
optimal_policy(8,99)=2, optimal_reward(8,99)=11.452662
optimal_policy(8,100)=7, optimal_reward(8,100)=14.022704
optimal_policy(8,101)=5, optimal_reward(8,101)=21.816351
optimal_policy(8,102)=5, optimal_reward(8,102)=24.494655
optimal_policy(8,103)=5, optimal_reward(8,103)=23.317929
optimal_policy(8,104)=5, optimal_reward(8,104)=24.494655
optimal_policy(8,105)=2, optimal_reward(8,105)=7.427862
optimal_policy(8,106)=7, optimal_reward(8,106)=12.521984
optimal_policy(8,107)=2, optimal_reward(8,107)=11.489712
optimal_policy(8,108)=7, optimal_reward(8,108)=14.022704
optimal_policy(8,109)=5, optimal_reward(8,109)=21.918609
optimal_policy(8,110)=5, optimal_reward(8,110)=24.494655
optimal_policy(8,111)=5, optimal_reward(8,111)=23.317929
optimal_policy(8,112)=5, optimal_reward(8,112)=24.494655
optimal_policy(8,113)=2, optimal_reward(8,113)=7.233408
optimal_policy(8,114)=7, optimal_reward(8,114)=12.446948
optimal_policy(8,115)=2, optimal_reward(8,115)=11.464362
optimal_policy(8,116)=7, optimal_reward(8,116)=14.022704
optimal_policy(8,117)=5, optimal_reward(8,117)=21.848643
optimal_policy(8,118)=5, optimal_reward(8,118)=24.494655
optimal_policy(8,119)=5, optimal_reward(8,119)=23.317929
optimal_policy(8,120)=5, optimal_reward(8,120)=24.494655
optimal_policy(8,121)=2, optimal_reward(8,121)=7.448922
optimal_policy(8,122)=7, optimal_reward(8,122)=12.521984
optimal_policy(8,123)=2, optimal_reward(8,123)=11.489712
optimal_policy(8,124)=7, optimal_reward(8,124)=14.022704
optimal_policy(8,125)=5, optimal_reward(8,125)=21.918609
optimal_policy(8,126)=5, optimal_reward(8,126)=24.494655
optimal_policy(8,127)=5, optimal_reward(8,127)=23.317929
optimal_policy(8,128)=5, optimal_reward(8,128)=24.494655
tt=7
optimal_policy(7,1)=1, optimal_reward(7,1)=0.000000
optimal_policy(7,2)=7, optimal_reward(7,2)=6.968012
optimal_policy(7,3)=6, optimal_reward(7,3)=9.570312
optimal_policy(7,4)=7, optimal_reward(7,4)=14.310921
optimal_policy(7,5)=5, optimal_reward(7,5)=16.843001
optimal_policy(7,6)=5, optimal_reward(7,6)=23.327672
optimal_policy(7,7)=5, optimal_reward(7,7)=23.969908
optimal_policy(7,8)=5, optimal_reward(7,8)=27.473744
optimal_policy(7,9)=4, optimal_reward(7,9)=1.816988
optimal_policy(7,10)=7, optimal_reward(7,10)=8.515196
optimal_policy(7,11)=6, optimal_reward(7,11)=10.375250
optimal_policy(7,12)=7, optimal_reward(7,12)=14.737161
optimal_policy(7,13)=5, optimal_reward(7,13)=18.351473
optimal_policy(7,14)=5, optimal_reward(7,14)=24.301897
optimal_policy(7,15)=5, optimal_reward(7,15)=24.375110
optimal_policy(7,16)=5, optimal_reward(7,16)=27.588629
optimal_policy(7,17)=3, optimal_reward(7,17)=0.997202
optimal_policy(7,18)=7, optimal_reward(7,18)=7.919749
optimal_policy(7,19)=6, optimal_reward(7,19)=10.103133
optimal_policy(7,20)=7, optimal_reward(7,20)=14.630009
optimal_policy(7,21)=5, optimal_reward(7,21)=17.778249
optimal_policy(7,22)=5, optimal_reward(7,22)=24.035364
optimal_policy(7,23)=5, optimal_reward(7,23)=24.274077
optimal_policy(7,24)=5, optimal_reward(7,24)=27.572035
optimal_policy(7,25)=4, optimal_reward(7,25)=2.600736
optimal_policy(7,26)=7, optimal_reward(7,26)=9.038273
optimal_policy(7,27)=6, optimal_reward(7,27)=10.594411
optimal_policy(7,28)=7, optimal_reward(7,28)=14.801263
optimal_policy(7,29)=5, optimal_reward(7,29)=18.851160
optimal_policy(7,30)=5, optimal_reward(7,30)=24.478820
optimal_policy(7,31)=5, optimal_reward(7,31)=24.434882
optimal_policy(7,32)=5, optimal_reward(7,32)=27.588629
optimal_policy(7,33)=2, optimal_reward(7,33)=5.985945
optimal_policy(7,34)=7, optimal_reward(7,34)=12.693374
optimal_policy(7,35)=2, optimal_reward(7,35)=13.482252
optimal_policy(7,36)=7, optimal_reward(7,36)=17.198420
optimal_policy(7,37)=5, optimal_reward(7,37)=22.470528
optimal_policy(7,38)=5, optimal_reward(7,38)=27.605071
optimal_policy(7,39)=5, optimal_reward(7,39)=26.765364
optimal_policy(7,40)=5, optimal_reward(7,40)=28.999009
optimal_policy(7,41)=2, optimal_reward(7,41)=7.559758
optimal_policy(7,42)=7, optimal_reward(7,42)=13.747918
optimal_policy(7,43)=2, optimal_reward(7,43)=13.924512
optimal_policy(7,44)=7, optimal_reward(7,44)=17.328290
optimal_policy(7,45)=5, optimal_reward(7,45)=23.478039
optimal_policy(7,46)=5, optimal_reward(7,46)=27.963512
optimal_policy(7,47)=5, optimal_reward(7,47)=26.886459
optimal_policy(7,48)=5, optimal_reward(7,48)=28.999009
optimal_policy(7,49)=2, optimal_reward(7,49)=6.948046
optimal_policy(7,50)=7, optimal_reward(7,50)=13.453373
optimal_policy(7,51)=2, optimal_reward(7,51)=13.812582
optimal_policy(7,52)=7, optimal_reward(7,52)=17.309531
optimal_policy(7,53)=5, optimal_reward(7,53)=23.199897
optimal_policy(7,54)=5, optimal_reward(7,54)=27.911737
optimal_policy(7,55)=5, optimal_reward(7,55)=26.868968
optimal_policy(7,56)=5, optimal_reward(7,56)=28.999009
optimal_policy(7,57)=2, optimal_reward(7,57)=8.100298
optimal_policy(7,58)=7, optimal_reward(7,58)=13.947918
optimal_policy(7,59)=2, optimal_reward(7,59)=13.992079
optimal_policy(7,60)=7, optimal_reward(7,60)=17.328290
optimal_policy(7,61)=5, optimal_reward(7,61)=23.664525
optimal_policy(7,62)=5, optimal_reward(7,62)=27.963512
optimal_policy(7,63)=5, optimal_reward(7,63)=26.886459
optimal_policy(7,64)=5, optimal_reward(7,64)=28.999009
optimal_policy(7,65)=1, optimal_reward(7,65)=0.992927
optimal_policy(7,66)=7, optimal_reward(7,66)=7.901700
optimal_policy(7,67)=6, optimal_reward(7,67)=10.085790
optimal_policy(7,68)=7, optimal_reward(7,68)=14.613026
optimal_policy(7,69)=5, optimal_reward(7,69)=17.759163
optimal_policy(7,70)=5, optimal_reward(7,70)=24.001971
optimal_policy(7,71)=5, optimal_reward(7,71)=24.257724
optimal_policy(7,72)=5, optimal_reward(7,72)=27.564376
optimal_policy(7,73)=4, optimal_reward(7,73)=2.579346
optimal_policy(7,74)=7, optimal_reward(7,74)=9.011699
optimal_policy(7,75)=6, optimal_reward(7,75)=10.582126
optimal_policy(7,76)=7, optimal_reward(7,76)=14.796268
optimal_policy(7,77)=5, optimal_reward(7,77)=18.825451
optimal_policy(7,78)=5, optimal_reward(7,78)=24.465034
optimal_policy(7,79)=5, optimal_reward(7,79)=24.430224
optimal_policy(7,80)=5, optimal_reward(7,80)=27.588629
optimal_policy(7,81)=3, optimal_reward(7,81)=1.939548
optimal_policy(7,82)=7, optimal_reward(7,82)=8.639862
optimal_policy(7,83)=6, optimal_reward(7,83)=10.413386
optimal_policy(7,84)=7, optimal_reward(7,84)=14.731148
optimal_policy(7,85)=5, optimal_reward(7,85)=18.468567
optimal_policy(7,86)=5, optimal_reward(7,86)=24.314509
optimal_policy(7,87)=5, optimal_reward(7,87)=24.368383
optimal_policy(7,88)=5, optimal_reward(7,88)=27.572035
optimal_policy(7,89)=4, optimal_reward(7,89)=3.109987
optimal_policy(7,90)=7, optimal_reward(7,90)=9.220324
optimal_policy(7,91)=6, optimal_reward(7,91)=10.655915
optimal_policy(7,92)=7, optimal_reward(7,92)=14.801263
optimal_policy(7,93)=5, optimal_reward(7,93)=19.020911
optimal_policy(7,94)=5, optimal_reward(7,94)=24.478820
optimal_policy(7,95)=5, optimal_reward(7,95)=24.434882
optimal_policy(7,96)=5, optimal_reward(7,96)=27.588629
optimal_policy(7,97)=2, optimal_reward(7,97)=6.930894
optimal_policy(7,98)=7, optimal_reward(7,98)=13.418741
optimal_policy(7,99)=2, optimal_reward(7,99)=13.795149
optimal_policy(7,100)=7, optimal_reward(7,100)=17.300873
optimal_policy(7,101)=5, optimal_reward(7,101)=23.165990
optimal_policy(7,102)=5, optimal_reward(7,102)=27.887841
optimal_policy(7,103)=5, optimal_reward(7,103)=26.860895
optimal_policy(7,104)=5, optimal_reward(7,104)=28.999009
optimal_policy(7,105)=2, optimal_reward(7,105)=8.073131
optimal_policy(7,106)=7, optimal_reward(7,106)=13.932334
optimal_policy(7,107)=2, optimal_reward(7,107)=13.986814
optimal_policy(7,108)=7, optimal_reward(7,108)=17.328290
optimal_policy(7,109)=5, optimal_reward(7,109)=23.649994
optimal_policy(7,110)=5, optimal_reward(7,110)=27.963512
optimal_policy(7,111)=5, optimal_reward(7,111)=26.886459
optimal_policy(7,112)=5, optimal_reward(7,112)=28.999009
optimal_policy(7,113)=2, optimal_reward(7,113)=7.690027
optimal_policy(7,114)=7, optimal_reward(7,114)=13.768928
optimal_policy(7,115)=2, optimal_reward(7,115)=13.919188
optimal_policy(7,116)=7, optimal_reward(7,116)=17.309531
optimal_policy(7,117)=5, optimal_reward(7,117)=23.494131
optimal_policy(7,118)=5, optimal_reward(7,118)=27.911737
optimal_policy(7,119)=5, optimal_reward(7,119)=26.868968
optimal_policy(7,120)=5, optimal_reward(7,120)=28.999009
optimal_policy(7,121)=2, optimal_reward(7,121)=8.292190
optimal_policy(7,122)=7, optimal_reward(7,122)=13.947918
optimal_policy(7,123)=2, optimal_reward(7,123)=13.992079
optimal_policy(7,124)=7, optimal_reward(7,124)=17.328290
optimal_policy(7,125)=5, optimal_reward(7,125)=23.664525
optimal_policy(7,126)=5, optimal_reward(7,126)=27.963512
optimal_policy(7,127)=5, optimal_reward(7,127)=26.886459
optimal_policy(7,128)=5, optimal_reward(7,128)=28.999009
tt=6
optimal_policy(6,1)=1, optimal_reward(6,1)=0.000000
optimal_policy(6,2)=7, optimal_reward(6,2)=6.991683
optimal_policy(6,3)=6, optimal_reward(6,3)=10.677734
optimal_policy(6,4)=7, optimal_reward(6,4)=15.982871
optimal_policy(6,5)=5, optimal_reward(6,5)=16.951330
optimal_policy(6,6)=5, optimal_reward(6,6)=23.769507
optimal_policy(6,7)=5, optimal_reward(6,7)=25.764187
optimal_policy(6,8)=5, optimal_reward(6,8)=30.121396
optimal_policy(6,9)=4, optimal_reward(6,9)=0.900000
optimal_policy(6,10)=4, optimal_reward(6,10)=7.868012
optimal_policy(6,11)=6, optimal_reward(6,11)=10.677734
optimal_policy(6,12)=7, optimal_reward(6,12)=15.982871
optimal_policy(6,13)=4, optimal_reward(6,13)=17.743001
optimal_policy(6,14)=4, optimal_reward(6,14)=24.227672
optimal_policy(6,15)=5, optimal_reward(6,15)=25.764187
optimal_policy(6,16)=5, optimal_reward(6,16)=30.121396
optimal_policy(6,17)=3, optimal_reward(6,17)=0.770000
optimal_policy(6,18)=3, optimal_reward(6,18)=7.738012
optimal_policy(6,19)=6, optimal_reward(6,19)=10.677734
optimal_policy(6,20)=7, optimal_reward(6,20)=15.982871
optimal_policy(6,21)=3, optimal_reward(6,21)=17.613001
optimal_policy(6,22)=3, optimal_reward(6,22)=24.097672
optimal_policy(6,23)=5, optimal_reward(6,23)=25.764187
optimal_policy(6,24)=5, optimal_reward(6,24)=30.121396
optimal_policy(6,25)=4, optimal_reward(6,25)=0.900000
optimal_policy(6,26)=4, optimal_reward(6,26)=7.868012
optimal_policy(6,27)=6, optimal_reward(6,27)=10.677734
optimal_policy(6,28)=7, optimal_reward(6,28)=15.982871
optimal_policy(6,29)=4, optimal_reward(6,29)=17.743001
optimal_policy(6,30)=4, optimal_reward(6,30)=24.227672
optimal_policy(6,31)=5, optimal_reward(6,31)=25.764187
optimal_policy(6,32)=5, optimal_reward(6,32)=30.121396
optimal_policy(6,33)=2, optimal_reward(6,33)=5.996908
optimal_policy(6,34)=7, optimal_reward(6,34)=12.909876
optimal_policy(6,35)=2, optimal_reward(6,35)=15.110939
optimal_policy(6,36)=7, optimal_reward(6,36)=19.628455
optimal_policy(6,37)=5, optimal_reward(6,37)=22.826166
optimal_policy(6,38)=5, optimal_reward(6,38)=29.046000
optimal_policy(6,39)=5, optimal_reward(6,39)=29.330017
optimal_policy(6,40)=5, optimal_reward(6,40)=32.586602
optimal_policy(6,41)=4, optimal_reward(6,41)=6.885945
optimal_policy(6,42)=4, optimal_reward(6,42)=13.593374
optimal_policy(6,43)=2, optimal_reward(6,43)=15.110939
optimal_policy(6,44)=7, optimal_reward(6,44)=19.628455
optimal_policy(6,45)=4, optimal_reward(6,45)=23.370528
optimal_policy(6,46)=5, optimal_reward(6,46)=29.046000
optimal_policy(6,47)=5, optimal_reward(6,47)=29.330017
optimal_policy(6,48)=5, optimal_reward(6,48)=32.586602
optimal_policy(6,49)=3, optimal_reward(6,49)=6.755945
optimal_policy(6,50)=3, optimal_reward(6,50)=13.463374
optimal_policy(6,51)=2, optimal_reward(6,51)=15.110939
optimal_policy(6,52)=7, optimal_reward(6,52)=19.628455
optimal_policy(6,53)=3, optimal_reward(6,53)=23.240528
optimal_policy(6,54)=5, optimal_reward(6,54)=29.046000
optimal_policy(6,55)=5, optimal_reward(6,55)=29.330017
optimal_policy(6,56)=5, optimal_reward(6,56)=32.586602
optimal_policy(6,57)=4, optimal_reward(6,57)=6.885945
optimal_policy(6,58)=4, optimal_reward(6,58)=13.593374
optimal_policy(6,59)=2, optimal_reward(6,59)=15.110939
optimal_policy(6,60)=7, optimal_reward(6,60)=19.628455
optimal_policy(6,61)=4, optimal_reward(6,61)=23.370528
optimal_policy(6,62)=5, optimal_reward(6,62)=29.046000
optimal_policy(6,63)=5, optimal_reward(6,63)=29.330017
optimal_policy(6,64)=5, optimal_reward(6,64)=32.586602
optimal_policy(6,65)=1, optimal_reward(6,65)=0.997949
optimal_policy(6,66)=7, optimal_reward(6,66)=7.969208
optimal_policy(6,67)=6, optimal_reward(6,67)=11.312574
optimal_policy(6,68)=7, optimal_reward(6,68)=16.442871
optimal_policy(6,69)=5, optimal_reward(6,69)=17.920460
optimal_policy(6,70)=5, optimal_reward(6,70)=24.622784
optimal_policy(6,71)=5, optimal_reward(6,71)=26.209090
optimal_policy(6,72)=5, optimal_reward(6,72)=30.357944
optimal_policy(6,73)=4, optimal_reward(6,73)=1.892927
optimal_policy(6,74)=4, optimal_reward(6,74)=8.801700
optimal_policy(6,75)=6, optimal_reward(6,75)=11.312574
optimal_policy(6,76)=7, optimal_reward(6,76)=16.442871
optimal_policy(6,77)=4, optimal_reward(6,77)=18.659163
optimal_policy(6,78)=4, optimal_reward(6,78)=24.901971
optimal_policy(6,79)=5, optimal_reward(6,79)=26.209090
optimal_policy(6,80)=5, optimal_reward(6,80)=30.357944
optimal_policy(6,81)=3, optimal_reward(6,81)=1.762927
optimal_policy(6,82)=3, optimal_reward(6,82)=8.671700
optimal_policy(6,83)=6, optimal_reward(6,83)=11.312574
optimal_policy(6,84)=7, optimal_reward(6,84)=16.442871
optimal_policy(6,85)=3, optimal_reward(6,85)=18.529163
optimal_policy(6,86)=3, optimal_reward(6,86)=24.771971
optimal_policy(6,87)=5, optimal_reward(6,87)=26.209090
optimal_policy(6,88)=5, optimal_reward(6,88)=30.357944
optimal_policy(6,89)=4, optimal_reward(6,89)=1.892927
optimal_policy(6,90)=4, optimal_reward(6,90)=8.801700
optimal_policy(6,91)=6, optimal_reward(6,91)=11.312574
optimal_policy(6,92)=7, optimal_reward(6,92)=16.442871
optimal_policy(6,93)=4, optimal_reward(6,93)=18.659163
optimal_policy(6,94)=4, optimal_reward(6,94)=24.901971
optimal_policy(6,95)=5, optimal_reward(6,95)=26.209090
optimal_policy(6,96)=5, optimal_reward(6,96)=30.357944
optimal_policy(6,97)=2, optimal_reward(6,97)=6.979280
optimal_policy(6,98)=7, optimal_reward(6,98)=13.797734
optimal_policy(6,99)=2, optimal_reward(6,99)=15.581849
optimal_policy(6,100)=7, optimal_reward(6,100)=19.886637
optimal_policy(6,101)=5, optimal_reward(6,101)=23.693774
optimal_policy(6,102)=5, optimal_reward(6,102)=29.634162
optimal_policy(6,103)=5, optimal_reward(6,103)=29.575530
optimal_policy(6,104)=5, optimal_reward(6,104)=32.657295
optimal_policy(6,105)=4, optimal_reward(6,105)=7.830894
optimal_policy(6,106)=4, optimal_reward(6,106)=14.318741
optimal_policy(6,107)=2, optimal_reward(6,107)=15.581849
optimal_policy(6,108)=7, optimal_reward(6,108)=19.886637
optimal_policy(6,109)=4, optimal_reward(6,109)=24.065990
optimal_policy(6,110)=5, optimal_reward(6,110)=29.634162
optimal_policy(6,111)=5, optimal_reward(6,111)=29.575530
optimal_policy(6,112)=5, optimal_reward(6,112)=32.657295
optimal_policy(6,113)=3, optimal_reward(6,113)=7.700894
optimal_policy(6,114)=3, optimal_reward(6,114)=14.188741
optimal_policy(6,115)=2, optimal_reward(6,115)=15.581849
optimal_policy(6,116)=7, optimal_reward(6,116)=19.886637
optimal_policy(6,117)=3, optimal_reward(6,117)=23.935990
optimal_policy(6,118)=5, optimal_reward(6,118)=29.634162
optimal_policy(6,119)=5, optimal_reward(6,119)=29.575530
optimal_policy(6,120)=5, optimal_reward(6,120)=32.657295
optimal_policy(6,121)=4, optimal_reward(6,121)=7.830894
optimal_policy(6,122)=4, optimal_reward(6,122)=14.318741
optimal_policy(6,123)=2, optimal_reward(6,123)=15.581849
optimal_policy(6,124)=7, optimal_reward(6,124)=19.886637
optimal_policy(6,125)=4, optimal_reward(6,125)=24.065990
optimal_policy(6,126)=5, optimal_reward(6,126)=29.634162
optimal_policy(6,127)=5, optimal_reward(6,127)=29.575530
optimal_policy(6,128)=5, optimal_reward(6,128)=32.657295
tt=5
optimal_policy(5,1)=1, optimal_reward(5,1)=0.000000
optimal_policy(5,2)=7, optimal_reward(5,2)=6.997838
optimal_policy(5,3)=6, optimal_reward(5,3)=11.508301
optimal_policy(5,4)=7, optimal_reward(5,4)=17.237070
optimal_policy(5,5)=5, optimal_reward(5,5)=16.984912
optimal_policy(5,6)=5, optimal_reward(5,6)=23.922808
optimal_policy(5,7)=5, optimal_reward(5,7)=27.084535
optimal_policy(5,8)=5, optimal_reward(5,8)=32.095814
optimal_policy(5,9)=4, optimal_reward(5,9)=1.395000
optimal_policy(5,10)=4, optimal_reward(5,10)=8.373664
optimal_policy(5,11)=6, optimal_reward(5,11)=11.733301
optimal_policy(5,12)=6, optimal_reward(5,12)=17.454156
optimal_policy(5,13)=4, optimal_reward(5,13)=18.286749
optimal_policy(5,14)=4, optimal_reward(5,14)=24.921498
optimal_policy(5,15)=6, optimal_reward(5,15)=27.258891
optimal_policy(5,16)=6, optimal_reward(5,16)=32.147965
optimal_policy(5,17)=3, optimal_reward(5,17)=0.947100
optimal_policy(5,18)=3, optimal_reward(5,18)=7.933339
optimal_policy(5,19)=6, optimal_reward(5,19)=11.700801
optimal_policy(5,20)=6, optimal_reward(5,20)=17.421656
optimal_policy(5,21)=3, optimal_reward(5,21)=17.873515
optimal_policy(5,22)=3, optimal_reward(5,22)=24.614985
optimal_policy(5,23)=6, optimal_reward(5,23)=27.226391
optimal_policy(5,24)=6, optimal_reward(5,24)=32.115465
optimal_policy(5,25)=4, optimal_reward(5,25)=1.741500
optimal_policy(5,26)=4, optimal_reward(5,26)=8.709512
optimal_policy(5,27)=6, optimal_reward(5,27)=11.733301
optimal_policy(5,28)=6, optimal_reward(5,28)=17.454156
optimal_policy(5,29)=4, optimal_reward(5,29)=18.584501
optimal_policy(5,30)=4, optimal_reward(5,30)=25.069172
optimal_policy(5,31)=6, optimal_reward(5,31)=27.258891
optimal_policy(5,32)=6, optimal_reward(5,32)=32.147965
optimal_policy(5,33)=2, optimal_reward(5,33)=5.999320
optimal_policy(5,34)=7, optimal_reward(5,34)=12.974280
optimal_policy(5,35)=2, optimal_reward(5,35)=16.333039
optimal_policy(5,36)=7, optimal_reward(5,36)=21.465493
optimal_policy(5,37)=5, optimal_reward(5,37)=22.943978
optimal_policy(5,38)=5, optimal_reward(5,38)=29.642075
optimal_policy(5,39)=5, optimal_reward(5,39)=31.248853
optimal_policy(5,40)=5, optimal_reward(5,40)=35.375481
optimal_policy(5,41)=4, optimal_reward(5,41)=7.385878
optimal_policy(5,42)=4, optimal_reward(5,42)=14.185800
optimal_policy(5,43)=6, optimal_reward(5,43)=16.554690
optimal_policy(5,44)=6, optimal_reward(5,44)=21.619685
optimal_policy(5,45)=4, optimal_reward(5,45)=24.025565
optimal_policy(5,46)=5, optimal_reward(5,46)=30.113688
optimal_policy(5,47)=6, optimal_reward(5,47)=31.340144
optimal_policy(5,48)=5, optimal_reward(5,48)=35.375481
optimal_policy(5,49)=3, optimal_reward(5,49)=6.941486
optimal_policy(5,50)=3, optimal_reward(5,50)=13.807181
optimal_policy(5,51)=6, optimal_reward(5,51)=16.522190
optimal_policy(5,52)=6, optimal_reward(5,52)=21.587185
optimal_policy(5,53)=3, optimal_reward(5,53)=23.691469
optimal_policy(5,54)=5, optimal_reward(5,54)=30.023988
optimal_policy(5,55)=6, optimal_reward(5,55)=31.307644
optimal_policy(5,56)=5, optimal_reward(5,56)=35.375481
optimal_policy(5,57)=4, optimal_reward(5,57)=7.727445
optimal_policy(5,58)=4, optimal_reward(5,58)=14.434874
optimal_policy(5,59)=6, optimal_reward(5,59)=16.554690
optimal_policy(5,60)=6, optimal_reward(5,60)=21.619685
optimal_policy(5,61)=4, optimal_reward(5,61)=24.212028
optimal_policy(5,62)=5, optimal_reward(5,62)=30.113688
optimal_policy(5,63)=6, optimal_reward(5,63)=31.340144
optimal_policy(5,64)=5, optimal_reward(5,64)=35.375481
optimal_policy(5,65)=1, optimal_reward(5,65)=0.999405
optimal_policy(5,66)=7, optimal_reward(5,66)=7.990476
optimal_policy(5,67)=6, optimal_reward(5,67)=12.233918
optimal_policy(5,68)=7, optimal_reward(5,68)=17.826452
optimal_policy(5,69)=5, optimal_reward(5,69)=17.973927
optimal_policy(5,70)=5, optimal_reward(5,70)=24.861817
optimal_policy(5,71)=5, optimal_reward(5,71)=27.660494
